min.log.penalty,max.log.penalty
0.113975474635,0.168268403615
0.213623561163,0.496889778971
0.282308733502,0.481285449376
0.157808762911,0.388985521152
0.259843325534,0.383751408194
0.186173741618,0.300303004459
-inf,0.804849678219
0.189068629684,0.27762006143
0.216684100365,0.593187701208
0.114210957693,0.278654873172
0.294474410651,0.465888024776
0.277109276214,0.528136546086
0.162423387684,0.271321510514
0.290117443415,0.5184111077
0.287425002758,0.616637264952
-inf,4.5967727143e-05
0.123436478799,0.201691312013
0.123165045024,0.226119586954
0.183909577122,0.460975897327
0.421843284207,0.781710781056
0.381685667499,0.622291599759
0.218482933603,0.57716210328
-inf,0.51493276333
0.297015637799,0.730060162368
0.270049524814,0.441991050288
0.153728992866,0.260838829099
0.227303842067,0.521815424436
0.415701244852,0.606576195491
0.104271016832,0.247660747117
0.387678835654,0.606576998851
0.305476246634,0.520749452339
-inf,0.566288843867
0.174402683544,0.362275533914
0.351822529006,0.601504339494
0.302450398036,0.502911163268
0.3421659645,0.713747583218
0.153823397874,0.298897737321
0.217754057694,0.475183558181
0.154327273161,0.397564046205
0.138585619966,0.402309231569
0.180251081058,0.326998978752
0.220533628451,0.483652807888
-inf,0.159214115357
0.145435263407,0.271342047623
0.160507376871,0.393442539398
0.122197966972,0.210755240216
0.0975900657558,0.237086119187
0.177161990727,0.384231020165
0.247497075442,0.419832669238
0.525798672159,0.773257627945
-inf,0.678590042089
0.363698599077,0.723599255354
0.298289552628,0.60659469052
-inf,0.476931268628
0.0345415518426,0.173124362119
0.224737187049,0.459204760173
0.379280334721,0.52772401545
0.0807385443549,0.141694850354
0.310732176328,0.590261961427
0.0840692216913,0.127813108346
0.162787297164,0.427154916686
0.293083475941,0.61420348397
0.170903449273,0.277306783482
0.118992621731,0.199857047749
0.411636926125,0.709810824378
0.195514620707,0.308633381796
0.127023415282,0.297035332378
0.223790249526,0.373055610812
0.0895446884039,0.14501305799
0.130718869368,0.21338172975
0.180598027655,0.3677475655
0.258853735818,0.528334366658
0.0556636074186,0.437655080373
0.32510571844,0.427750463263
4.13730754327e-05,7.19442872222e-05
0.268147844458,0.477635388364
0.26486469873,0.503396929233
0.214541119422,inf
0.226534522291,0.494634836842
0.279458199467,0.437679957273
0.211507686818,0.382797185678
0.219789906029,0.40879251397
0.225419186658,0.507271384444
0.328225827487,0.518513418109
0.357202462184,0.487345896106
-inf,0.884312759335
0.187264320212,0.422228605176
0.192000745895,0.381651091377
0.352179850915,0.745346267847
0.137531008835,0.235142349145
0.366442509674,0.651674682806
0.210408293556,0.403505464646
0.168212068315,0.435275039215
0.0744952137923,0.144894936588
0.101781098517,0.18446436202
0.0831717018665,0.163591460596
0.0590001550482,0.139205336068
0.231619519002,0.502274333074
0.305756303488,0.534966588254
0.192304664474,inf
2.32394343434e-05,5.06170555477e-05
0.200443410871,0.340782089322
0.187344254944,0.367453707305
0.224237992815,0.464113869205
0.191366561734,0.286224433309
0.216367607123,0.384916625181
0.671508883563,0.980038116923
0.227085354871,0.314698226961
0.173840791798,0.444709746121
0.103694546872,0.169973870198
0.0985430090231,inf
0.29977290404,0.578531143096
0.246212998066,0.408317232975
0.138115603512,0.396753943211
0.0898863638974,0.263334457814
0.228487749417,0.580983093766
0.207746424843,0.38532818787
0.286852205808,0.467102436868
0.193378882368,0.337805411507
0.109055245445,0.268960158828
0.103777645614,0.163472765755
0.237966916284,0.445359660754
0.38995624573,0.595379544822
0.201951922648,0.339607204961
0.231219130517,0.481339510086
0.3129831441,0.520435337322
0.0957106781284,0.312278009125
0.299528540808,0.490224097494
0.216697780278,0.434035177244
0.181211578488,0.55046891302
0.0997116375663,0.167143735262
0.258255544814,0.696625341031
4.69440877363e-05,9.66068891721e-05
0.167712892702,0.537706716442
0.143599948494,0.255073880499
0.200137322197,0.326861469933
0.188312664848,0.357878245396
0.111710045515,0.207676040449
0.152195944571,0.256399955696
0.290297688847,0.438120399916
0.0644120691431,0.158386299025
0.236188934839,0.471453795406
0.22701445069,0.44644420981
0.301600303498,inf
0.423749300008,0.558814760662
3.64719568017e-05,7.58420915717e-05
0.386600323361,0.631283966799
0.323215586594,0.634492337428
0.122753972695,0.272734595426
0.259363726894,0.506071068349
0.157219925113,0.327656472444
0.186456309923,0.326421716703
0.110663270045,0.260291193251
0.237523860135,0.433659429146
0.198864338572,0.307080144517
0.252991627723,0.431876867457
0.286118711944,0.609739368721
0.119133320903,0.223521443917
0.23508199803,0.35305484846
0.195080755806,0.410354015044
0.0991089633481,0.227344363969
0.384321259486,0.825185419543
0.338703426969,0.723386029261
0.149386903425,0.268354421736
0.12495696883,0.334586017998
0.562850630844,0.83577812915
0.479530083349,0.757723638749
0.327131935474,0.580967788327
0.140022763806,0.252567994295
