min.log.penalty,max.log.penalty
0.426249346776,0.645930611848
0.189063474557,0.485864749241
0.427150867271,0.752741152689
0.308186605049,0.810670220338
0.357957181475,0.545241946599
0.436350899047,0.72520498807
-inf,0.538519078696
0.395621635686,0.597226393456
0.217107424602,0.654767648853
0.301225055102,0.785135348451
0.45099603996,0.733776991494
0.178890846061,0.37242645063
0.358034744865,0.62143928218
0.356510374527,0.664419353469
0.345938601756,0.782009803645
-inf,0.526478827635
0.264993298957,0.455076939728
0.216875136061,0.427267546725
0.281713450282,0.758555072845
0.300141374185,0.585835471421
0.419748102002,0.706268954294
6.86126264566e-05,0.0571837518859
-inf,0.622423239986
0.220167650138,0.591845261355
0.221099468233,0.384007623384
0.38710951579,0.68111045567
0.248148848104,0.614729091952
0.324350818767,0.489240608651
0.270425787179,0.690248697499
0.456615741528,0.734075669641
0.425455229222,0.749796867657
-inf,0.667981531858
0.3510569998,0.766745164744
0.382879149122,0.679280130277
0.530220314796,0.904715744949
0.19456818495,0.443598625014
0.324377644763,0.663157636778
0.260528691556,0.609647340363
0.139544705118,0.414286471645
0.155530442468,0.517692414905
0.375546751298,0.709647214545
0.223747301979,0.532189464451
-inf,0.085039810668
0.244424365368,0.486166017945
0.156213230079,0.43338312684
0.438725191804,0.781971689349
0.239630294857,0.631985727208
0.0926211718162,0.241494873436
0.285787254985,0.509002697792
0.232662612373,0.358511441056
-inf,0.407745829783
0.433747895162,0.897382928167
0.270651378696,0.586323929442
-inf,0.682006280674
0.0810060303985,0.545969661188
0.108399797468,0.257743826595
0.485222250055,0.688743588511
0.27782476173,0.513935953763
0.347375180184,0.691153079941
0.305241996396,0.482239490175
0.215249505083,0.621319221685
0.220603422839,0.500393354803
0.342997176818,0.578227915506
0.305573592463,0.536923911654
0.433814127115,0.773239901183
0.192421509319,0.323869462494
0.238441241369,0.604187420582
0.388008008774,0.670022784659
0.420418542155,0.702510952962
0.496909852362,0.833224991867
0.273196666014,0.592367585048
0.329248401557,0.70822754406
0.0,0.238443133116
0.557326687763,0.744279454157
0.417715114399,0.686238426633
0.33717236055,0.627759802965
0.222582553894,0.454343701176
0.334431493823,inf
0.301047781925,0.698506556145
0.358328925891,0.580899980875
0.407817643061,0.766288462623
0.361467534588,0.702232713886
0.244128278976,0.592856848853
0.337883406469,0.553928835103
0.485208560082,0.674664646982
-inf,0.798162611731
0.14057679369,0.360577595712
0.31136463792,0.65329766565
0.281906350065,0.635426074673
0.342265293879,0.609922233277
0.274650981084,0.515488570849
0.196949475568,0.409604662536
0.323770034511,0.893092398619
0.0171485874229,0.0661935142313
0.230062291948,0.445264944021
0.154758071535,0.338073577779
0.27945357846,0.706905230761
0.314264940431,0.72214790965
0.365676617074,0.665879661122
0.25994540581,inf
0.344055752044,0.561640457495
0.350040282381,0.619491243746
0.282614216834,0.587771133431
0.251413056696,0.557563706426
0.290495414812,0.451740447157
0.305264905669,0.570168873712
0.46375268218,0.692793915479
0.427132251987,0.605359421742
0.312215104906,0.852939416636
0.0842792829514,0.160374684815
0.339653427931,inf
0.256499839182,0.527345121438
0.348879458738,0.601486037264
0.216520013884,0.68716042851
0.198602766232,0.649075570356
0.271690361327,0.744495792675
0.372441761664,0.720564328923
0.494047093379,0.826365548044
0.31600432109,0.578010236083
0.267827894226,0.711645248266
0.443374757546,0.718517124351
0.36679230738,0.716787886129
0.285036612428,0.453498635964
0.439018681283,0.762007959494
0.363134982091,0.793601621058
0.554083069213,0.944414566262
0.0743132795357,0.321144099129
0.32113399601,0.547724081297
0.254208945699,0.544052976873
0.0985616403379,0.370215694175
0.31910063392,0.558497924579
0.171934113988,0.522773378657
0.432154862579,0.851209082032
0.00415842217936,0.089941363614
0.20529868473,0.391682288044
0.421750977247,0.710851994542
0.277434921829,0.5585847354
0.279552480518,0.549650796863
0.455401254066,0.791081205495
0.503149337865,0.77708333922
0.167594830728,0.462988380642
0.173751427222,0.38144610664
0.192974714968,0.413105691476
0.325900585113,inf
0.259280508337,0.352999322383
0.184232034581,0.369862987103
0.452786571542,0.761371850766
0.350120153691,0.720797963296
0.255699021952,0.610672948417
0.301818057615,0.621991102613
0.263109198206,0.586073687667
0.469149543837,0.847483723169
0.319143129626,0.79781473842
0.360750570945,0.687376066422
0.444516633879,0.705366091897
0.461138235414,0.811816074395
0.205234731271,0.476682242101
0.160851024735,0.332284341505
0.341489289973,0.53032304838
0.217823232749,0.496573144224
0.313556528219,0.764410287303
0.447158748831,1.0
0.269429374124,0.614912415057
0.322247936945,0.60661960542
0.337024252583,0.960911128875
0.514984990885,0.781559396618
0.396414652809,0.646555318078
0.234622889921,0.443645651805
0.413066481703,0.773107611637
0.400179560325,0.722884156083
0.459246603271,0.895951347849
0.272655089542,0.502468763795
0.304229290338,0.502956449911
0.339591447043,0.646801148229
0.227989295609,0.535253382316
0.444315685731,0.780997379248
0.330256814863,0.600059781493
0.032691760157,0.131129244138
0.362559472313,0.59815860837
0.148556093772,0.449480431521
0.298723669745,0.604675411053
0.3814485598,0.79037197049
0.204717284303,0.591885677298
0.201978305194,0.417445973573
0.488326500879,0.852511541787
0.272295837634,0.457155445153
