min.log.penalty,max.log.penalty
0.22167339147,0.328293388762
0.0577707256146,0.137112759604
0.112849558256,0.193847883431
0.0576027722509,0.145017877289
0.294192381009,0.43548554103
0.619108925491,1.0
-inf,0.317046663299
0.0670700646113,0.0994517530969
0.0470702101361,0.132440608233
0.0415315909191,0.104310014984
0.387927446248,0.614972982221
0.116941246139,0.224752978779
0.0707177031681,0.119520973137
0.0954457812549,0.172179041485
0.141047629856,0.304978982404
-inf,0.103703131719
0.498747889465,0.816369689321
0.140993818013,0.260615062151
0.084008947652,0.213696295672
0.263697957182,0.490430846646
0.108407584071,0.178047031407
0.0259186781236,0.0718455260669
-inf,0.581226676885
0.0196686464954,0.0513399873613
0.0475266002167,0.0790983624571
0.437962388612,0.744640809988
0.121954832396,0.282661133394
0.0538971342879,0.0795893219757
0.122284667785,0.293349474062
0.0744680977159,0.117678975027
0.0508631563665,0.0881582095622
-inf,0.917251107761
0.0674044465788,0.142245523914
0.0468498561035,0.081558407232
0.15003532845,0.250853026429
0.395891137705,0.828107755021
0.0367137598011,0.0732851657894
0.0571209114548,0.127089705238
0.0470836946623,0.124549919196
0.132812058452,0.389545117416
0.183299538747,0.334241291416
0.122835081666,0.271870650837
-inf,0.872729666413
0.0825602938243,0.155835453708
0.369730874299,0.909447492612
0.497666435673,0.859964388453
0.0129253253488,0.0343428077146
0.441392187164,0.959842609704
0.0906695974298,0.155245057387
0.132120247487,0.195271659403
-inf,0.321046195911
0.142165708033,0.284895781513
0.43392653968,0.884619285169
-inf,0.242338329416
0.027897781618,0.148229357327
0.226459724796,0.46491771947
0.0876474360267,0.122758285995
0.0298412612955,0.0539341235647
0.505249027352,0.961682620198
0.144640127027,0.221014255121
0.0729066543459,0.19467545045
0.242662257527,0.510830921345
0.0660104907083,0.108397350484
0.0821630432284,0.13941692616
0.438910904936,0.758365845079
0.121742720916,0.193384290133
0.181502383511,0.427273656735
0.188740999031,0.316025532682
0.456464788088,0.74065376267
0.533524596078,0.87233929286
0.14319987611,0.293761864927
0.348854281454,0.714236934287
0.0112189196984,0.102362542314
0.306699647484,0.404195756806
0.0530946448489,0.0858239761872
0.447581249857,0.798917911675
0.336950091969,0.642306480588
0.14320500662,inf
0.185912182155,0.408413246209
0.505777289744,0.793348290416
0.256251174952,0.46548718811
0.242090850725,0.452082512004
0.0769727762097,0.17580143638
0.124012482657,0.197108246048
0.581276799077,0.793837084465
-inf,0.239436819238
0.0377636494429,0.0877326308245
0.362055015661,0.721798870941
0.000628560715537,0.00361960348034
0.187921086498,0.322801622364
0.0398549840641,0.0724778334158
0.275530376455,0.530335293441
0.122768385123,0.320997798491
0.304351947834,0.594108100297
0.413332788791,0.750944483008
0.177995855488,0.352191800788
0.0236341920164,0.0585801133908
0.0867380732947,0.190513015563
0.00270677749304,0.00627350672772
0.036841129241,inf
0.0857569428288,0.136197915596
0.0893157246562,0.153301147403
0.156787706615,0.309533426188
0.250521465012,0.520768651593
0.370080898051,0.554590694388
0.0474312297263,0.0859861316093
0.301374706471,0.440795956687
0.107468614924,0.149732133634
0.145212878234,0.374737568058
0.319862565637,0.525723833686
0.331755880419,inf
0.116725099438,0.227192938103
0.283552688865,0.471629953944
0.0546678472514,0.160918809369
0.0,0.00395855783227
0.213837907318,0.546970054484
0.022962086836,0.0443479394966
0.18539137111,0.303195676061
0.15799463102,0.277557037441
0.142014262167,0.353351495751
0.0341051728107,0.0549128158918
0.322262009385,0.604967150035
0.0568891342524,0.0879416373053
0.294218410218,0.496213408123
0.0529148273114,0.112386270015
0.359462785769,0.5991208431
0.13459890528,0.443964252888
0.305519770548,0.501368406071
0.0217891077868,0.0457045084372
0.0165553020315,0.0544788626961
0.287331232308,0.48313198195
0.0720398912753,0.197827418877
0.117453406721,0.224718081656
0.0755928397502,0.24693468597
0.215666437077,0.384736017369
0.148644606287,0.244086881008
0.0676724800549,0.130471186632
0.169674468844,0.317264442078
0.0670812274359,0.114429411669
0.172964537781,0.262099669498
0.0872850542506,0.21772471797
0.160510836731,0.322471006881
0.148261607907,0.293584216972
0.0392427555557,inf
0.119593241976,0.158370465975
0.154317287293,0.286891848584
0.03472758283,0.0580077829074
0.284252943775,0.560024415578
0.207216947657,0.463005878949
0.176649205845,0.346662063753
0.0801250819884,0.16923746261
0.163286268848,0.28743194755
0.207710249626,0.491458780224
0.221737129579,0.406569599476
0.243591240068,0.377296114792
0.0338870507338,0.0593027467105
0.161096556517,0.345660242346
0.146192258096,0.276142507227
0.0757771247229,0.114842296403
0.0620861240411,0.132879745616
0.102510308464,0.237869306994
0.101396923387,0.220079492337
0.153934336104,0.331120700485
0.0999389872941,0.181188175256
0.018941170523,0.054171058378
0.264183600771,0.393292720109
0.249970678138,0.396193169729
0.0852378529857,0.152979090913
0.0920432599442,0.167699870791
0.0785818331406,0.138413394958
0.25950282526,0.490738891985
0.100686324089,0.177500440971
0.0838391790621,0.134197379558
0.156894813238,0.287348402339
0.0208326563851,0.0475971042578
0.0587287946284,0.101446831148
0.0639882606206,0.112806959446
0.0380990176319,0.096732020387
0.0534898346931,0.0864273659741
0.122946273364,0.328187216053
0.174427676813,0.33635825812
0.0813347175937,0.163269257056
0.134290467288,0.354758113652
0.140112269214,0.269526898195
0.0992204961701,0.169733793741
0.0224019304754,0.03712532958
0.0579845895623,0.106279679339
0.00837282721512,0.0176446083448
0.0335480027629,0.0709272516664
0.126044236471,0.230156452508
0.0357643165604,inf
0.048228669397,0.100969643396
0.0488047803368,0.0990624184638
0.113945394253,0.27107826767
-inf,0.120839533145
