min.log.penalty,max.log.penalty
0.180009650454,0.292887642734
0.215803953779,0.577425232226
0.387909355597,0.701437949207
0.288403937436,0.794329436532
0.409365480553,0.631725082841
0.422361061499,0.716207536904
-inf,0.612442872443
0.377498544442,0.580981148078
0.200521447712,0.647819585505
0.376204414099,1.0
0.458626008936,0.758734095711
0.408012223395,0.829194301925
0.464332152096,0.813870005403
0.366357361521,0.699434633714
0.362429128153,0.84274522719
-inf,0.671631789313
0.460704985972,0.788951527921
0.356284077371,0.701765331153
0.265050948843,0.750134025184
0.373926863554,0.741456024749
0.583474044213,0.987170848578
0.257290911363,0.773122990212
-inf,0.769480290466
0.300599991938,0.821839877339
0.356774743025,0.620178045014
0.363555644796,0.656565189562
0.241557338994,0.628276801019
0.420716484686,0.640022548738
0.186443236784,0.521169023403
0.33095585406,0.549951991529
0.277362893665,0.512923347204
-inf,0.604060996632
0.22932820195,0.537695053942
0.328076828359,0.601288537761
0.393174896692,0.691493746562
0.261356896264,0.606966300805
0.296508419348,0.629875184055
0.213136360007,0.532384503234
0.168241396979,0.52312045644
0.137189748776,0.506568057117
0.337518481199,0.658673185273
0.184415322236,0.472330732053
-inf,0.535306931446
0.21359927139,0.447811980139
0.29430979763,0.804083527721
0.307676202602,0.571956756926
0.142385783347,0.427317698323
0.175716703393,0.447616446765
0.181427975139,0.347375225482
0.259566214712,0.408494870355
-inf,0.36389564696
0.0,0.0562596469277
