min.log.penalty,max.log.penalty
0.0306468872727,0.0452520210326
0.0256858544472,0.0597529094838
0.03693898595,0.0629786458004
0.021506164714,0.0530203427856
0.0307880207737,0.0454721360229
0.0350243474115,0.0565007388249
-inf,0.0285253159396
0.0114239023925,0.0167755534567
0.00613184711823,0.0167879435981
0.0143870594067,0.0351104322717
0.0185166024713,0.0292966819417
0.0119186754703,0.0227170540348
0.0155440116275,0.025968548688
0.0213532367192,0.0381586591656
0.01836925921,0.0394122642814
-inf,0.0230671513767
0.0156991789417,0.025655749186
0.0185736928439,0.0341055774368
0.0293417864115,0.0735577205387
0.0438701427771,0.0812991143735
0.0745692533659,0.121581969932
0.0235950841287,0.0623388648648
-inf,0.0821996816007
0.0844738300293,0.207655885179
0.0574184721379,0.0939836078072
0.0663405360258,0.112577948386
0.0225809638901,0.0518444137961
0.0397581703787,0.0580156825357
0.0491263181393,0.11671546148
0.0637125032797,0.0996914412175
0.0720766716138,0.122878195187
-inf,0.0634678032437
0.0247981944543,0.051518961607
0.0256824165846,0.0439110138068
0.0248444303337,0.0413134736036
0.00334287527719,0.00697309776545
0.00272563765779,0.00529660031956
0.00131952922319,0.00287921679366
0.00121565926647,0.003131466826
0.00141062185294,0.00409496228909
0.00589612918021,0.0106972755391
0.00140316164602,0.00307702924313
-inf,0.00318279046253
0.0015199794542,0.00283586321797
0.00218788380847,0.00536327230639
0.00494541784475,0.00853049236019
0.0163700962286,0.0397811513293
0.00120772680501,0.00261911658236
0.00134981315731,0.00228952952539
0.00764536223675,0.0112436319624
-inf,0.00616712637387
0.00066150198718,0.00131566079082
0.000232853345361,0.000473015476583
-inf,0.00115624201865
0.000345328593925,0.00173072037043
0.000146387038292,0.000298590772902
0.000689823495823,0.000959636120222
0.00447360821754,0.00785284817469
0.000282881328345,0.000536919306066
0.000153245011865,0.000232754309948
2.05658788886e-07,6.86175850168e-07
3.85800176827e-07,8.72192455301e-07
0.000414589977737,0.000672456240164
4.18587934664e-07,7.24796139035e-07
0.000561609588449,0.000968082341045
8.93520049081e-05,0.000140753434812
1.38051867113e-07,5.24320933146e-07
4.07678141793e-07,7.46810790137e-07
