min.log.penalty,max.log.penalty
0.219218831122,0.33760442148
0.100166569632,0.271739139299
0.216991877812,0.390539162283
0.123691582617,0.347727280291
0.184809212068,0.286877684971
0.169748203371,0.291737693876
-inf,0.243785487674
0.131088487723,0.206177552469
0.0757776726087,0.25821436636
0.10909887273,0.308304167051
0.184803488464,0.309392468311
0.12743197654,0.269341241764
0.167502805027,0.299420623611
0.134785677396,0.263843313925
0.249303970924,0.56834685138
-inf,0.340437786547
0.195008286234,0.337203669721
0.179601203564,0.354206178605
0.211348810563,0.573834244691
0.26602479373,0.517900641272
0.356063162468,0.598952333382
0.152250891358,0.450193366066
-inf,0.490574711411
0.204637488847,0.545617543463
0.199757955373,0.34555941882
0.0871592353224,0.168253929482
0.0625707822557,0.181493326508
0.109273253803,0.17285972137
0.0465574867091,0.15077779796
0.333044748675,0.537604838056
0.316129365067,0.559523339432
-inf,0.542418137322
0.171454009279,0.387661480543
0.198077198772,0.359389950783
0.21990650945,0.385034754072
0.167663055828,0.381474476671
0.138457105523,0.296624215346
0.093877632218,0.239406168937
0.0580215740569,0.195526761265
0.0647856965004,0.243689720579
0.123611460344,0.248049452751
0.077642980603,0.205138688617
-inf,0.221457546578
0.0852828234345,0.184422056753
0.145744304927,0.399701562796
0.266741383963,0.481295721584
0.120473185194,0.334519290697
0.163901976015,0.389658715937
0.246579768913,0.438643729306
0.416625869364,0.626463939587
-inf,0.79278060877
0.348393928487,0.722090330611
0.290799967287,0.621593857407
-inf,0.644774805422
0.0836165102705,0.536885696043
0.223547396821,0.487290536889
0.33832188751,0.482180136195
0.215166398302,0.399770657478
0.2593460141,0.518953815713
0.174364017446,0.280345607466
0.136401791857,0.405413148185
0.124629893914,0.293196883624
0.163977554609,0.284280173386
0.15091237888,0.27336006673
0.145313541206,0.271734981888
0.172071805861,0.288547855619
0.0554040367813,0.168676702641
0.146979683528,0.264511503365
0.133424152265,0.234214681882
0.176583128442,0.306760904852
0.178583723239,0.393958793376
0.127562202448,0.29078492864
0.0,0.20052052529
0.17556595338,0.240224081974
0.145518874292,0.249212904131
0.187319751933,0.356500138729
0.20605443332,0.417954729128
0.18906469341,inf
0.208585009598,0.49005525022
0.268660880104,0.437328588674
0.32942523732,0.619922364618
0.276924204712,0.540222898602
0.225614589019,0.544284654706
0.277485978848,0.455309520066
0.195784381396,0.277764524663
-inf,0.345721290375
0.0690817620973,0.19242263534
0.133574837855,0.294392870836
0.112995191947,0.271754145467
0.104040209286,0.198636330858
0.115055711185,0.227351879887
0.103315582839,0.224951636794
0.113402724138,0.339864434782
0.117350614443,0.255932792267
0.118688379485,0.238882140088
0.101705674269,0.228351005952
0.131479840528,0.350088826153
0.150339274277,0.36017469393
0.193003534455,0.359601010946
0.180411256364,inf
0.236379782206,0.388938352342
0.286385592718,0.507391459451
0.0955935860324,0.215593866978
0.0794379487931,0.195670998627
0.121449212163,0.196140474597
0.128032927851,0.250539826275
0.263629465287,0.398178903381
0.24583350013,0.351966633242
0.171764313277,0.484976688295
0.247022229975,0.42366009802
0.185568380014,inf
0.200757245396,0.4146239247
0.221292902927,0.38624457204
0.188231532563,0.595536140716
0.0796323652448,0.289745208262
0.118393890343,0.346131721773
0.288041209076,0.559279870741
0.304337223839,0.513955975717
0.205001902585,0.379958386448
0.13806563316,0.383427585119
0.159286590732,0.26775746917
0.247486958988,0.488670606791
0.240707752815,0.382906155706
0.10532613591,0.197040770176
0.194834300631,0.437228450309
0.258909343463,0.449901129732
0.057717671526,0.254477880558
0.42065822886,0.707105920386
0.214504191581,0.458978285658
0.204892949878,0.682027561462
0.272625815489,0.476841806531
0.0708984757422,0.240829889059
0.185288103816,0.377802964787
0.117041504749,0.439749732689
0.156293209831,0.300333872738
0.180871404432,0.313915173573
0.130447451307,0.274234181859
0.128613001141,0.264240335917
0.142826320739,0.26064232264
0.39565834459,0.6120352906
0.17351878439,0.469500709753
0.268303637614,0.564700411448
0.311733332662,0.641343256691
0.304789154408,inf
0.330090939758,0.44462256189
0.240815751397,0.469739688505
0.318657998912,0.538845828159
0.283988981999,0.585650379855
0.228450944175,0.543370992213
0.249034768663,0.51373772418
0.151679780366,0.347821239
0.196615985251,0.366168321506
0.10480124846,0.286058635783
0.143409979397,0.285967678676
0.16347894968,0.268351964462
0.1706390088,0.311964660878
0.109422559245,0.266234559236
0.105444783398,0.223468947407
0.164412230442,0.261591594603
0.0968105236369,0.235892829289
0.120803861267,0.314982303874
0.180282093118,0.42060788156
0.21695057346,0.49655037788
0.171810958881,0.331939578692
0.101941873194,0.322024938032
0.46508906992,0.704789254574
0.267678200511,0.439922736849
0.168917879301,0.322664661691
0.230798908431,0.439847256242
0.267360292953,0.487412078008
0.309711318376,0.609332613102
0.258154328539,0.472998139791
0.189631984642,0.317932099465
0.299408574302,0.569107004425
0.121907082997,0.298637335584
0.269777076873,0.479905480867
0.253683072234,0.462797877097
0.136100056006,0.377489632729
0.281416491485,0.465620398126
0.21743829891,0.622400029007
0.257024642489,0.519648795277
0.249645110828,0.52363281156
0.154310618975,0.451042089137
0.259706229903,0.522699362413
0.356423821146,0.624922861805
0.155874851987,0.267309605051
0.146340992683,0.287549345849
0.136293573598,0.28350051995
0.12777257338,0.292590950749
0.217303302453,0.417649632583
0.174465386662,inf
0.185278984124,0.4102529706
0.228253983391,0.482676486522
0.287841779538,0.717310985982
-inf,0.398516150478
0.280916493692,0.602062481078
0.365770015012,0.620903487341
0.282223410248,0.425322274765
0.141614865081,0.332884628845
0.151668362314,0.343365310065
0.14570651193,0.258012605812
0.287632399476,0.542947433347
0.403226648171,inf
0.305736958868,0.548501167379
0.330947746669,0.509854023305
0.186700147347,0.382007228326
0.12425394297,0.253857314578
0.235872222355,0.464298726732
0.175819310172,0.350649706996
0.194744688354,0.337772579157
0.091708604312,0.260884555045
0.135242769313,0.316730243805
0.117175775152,0.236021228845
0.109151684023,0.288886700068
0.367176701763,0.722771821231
0.360847482005,0.752770406074
0.302397653266,0.708746031761
0.176052197061,0.461291804385
0.339111684833,0.68676562014
0.250085500868,0.409881376954
0.22575349959,0.348375682999
-inf,0.274669070736
0.130694835834,0.256438191316
0.206285855653,0.350695710128
0.212325704234,0.363474189962
0.18479639934,0.369422531017
0.25874746829,0.37683907944
0.166193501395,0.322047342757
0.148443660411,0.298793936831
0.172031637871,0.322603559993
0.0857390752306,0.305841648317
0.3709968837,0.532898032532
0.29840066523,0.427544121795
0.198551890259,0.454923562821
0.241452320784,0.436361046838
0.313375814702,0.80442003372
0.368273845394,0.758858158373
0.392457102544,0.683190800685
-inf,0.578156064043
0.262998074159,0.427053004239
0.209544115029,0.384715994397
0.109033130569,0.330262671115
0.512946059456,1.0
0.308959243483,0.571776338619
0.460305949994,0.728543867108
-inf,0.774045467955
0.397381580835,0.758059107527
0.210951573221,0.448904842563
0.251396395834,0.429123695253
0.142334564262,inf
0.19109670496,inf
0.180262685141,0.431999629251
0.152974819876,0.375729962653
0.279725806576,0.491725187956
0.138046012832,0.331653885847
0.181727725766,0.3481856134
0.171008166038,0.376457472337
0.247147302294,0.443917350722
0.166868295676,inf
0.185142743043,0.369346496503
0.13871401271,0.292720101437
0.168803304056,0.331594532506
0.20717293874,0.246533781146
0.0946963759741,0.275943815575
0.260610996021,0.568389692912
0.237551328866,0.498865438086
0.287575329282,0.535209465398
0.369459859506,0.643123640384
0.223892361795,0.467934348498
0.289081462238,0.45525953006
