min.log.penalty,max.log.penalty
0.416720565365,0.685981317618
0.213147311819,0.692512586729
0.423191615023,0.826046606124
0.228600663025,0.780873667344
0.324934658076,0.550633160747
0.436941068068,0.795793058502
-inf,0.50172488933
0.297081820763,0.505724580054
0.154250075074,0.680035290472
0.301591284126,0.94961300729
0.458059975811,0.81106995895
0.368187048431,0.836126653737
0.379160430273,0.732896416226
0.287743521154,0.630908669787
0.306631640438,0.827769473642
-inf,0.479500355644
0.248911932557,0.500821324882
0.267783497773,0.615715609588
0.264569855819,0.886710811377
0.388763059738,0.84695827603
0.527043435527,0.952806855593
0.180746467492,0.721023787944
-inf,0.869880887435
0.257730848032,0.849785900992
0.322909970291,0.622973055683
0.380946115278,0.749801884484
0.167446666093,0.576613103242
0.288308270436,0.4887969225
0.131773433345,0.517077150027
0.448779819594,0.785945015167
0.357253556147,0.713567128959
-inf,0.875583490919
0.248566946539,0.676186554105
0.406068417631,0.799533855948
0.449029239018,0.844983905804
0.273677646868,0.731975436188
0.2777067162,0.679594912027
0.208627784021,0.630660408492
0.10464524788,0.503410166048
0.137021885274,0.680135500606
0.316016296378,0.694118606444
0.232014254801,0.685845463071
-inf,0.634281006921
0.270322383582,0.632841045315
0.2636775815,0.861713706955
0.384816979676,0.771313439837
0.17570103771,0.639040235786
0.379093399161,0.995667725113
0.278747558914,0.576151808647
0.52081069857,0.83573687717
-inf,1.0
0.387442186838,0.917641317573
0.30342797169,0.770379425719
-inf,0.580193372815
0.0,0.595776935526
0.263152459742,0.692492816062
0.425433681324,0.650004143535
0.309472945039,0.655285555898
0.390116750709,0.874526732318
0.214972910221,0.404098230796
0.239377402084,0.869127924421
