min.log.penalty,max.log.penalty
0.104440900825,0.155130762261
0.0883772006698,0.208144553724
0.115199640135,0.197764941984
0.0620506708856,0.155797214164
0.0627573648218,0.0936067278788
0.162245527831,0.262912696295
-inf,0.276622303034
0.215995180967,0.318086095262
0.183697612612,0.506302429535
0.408621928553,1.0
0.0191792002506,0.0314649465253
0.0154959322313,0.0312783044478
0.0450362075906,0.0765303367411
0.0609939351243,0.110512076212
0.00259385002678,0.00776833810417
-inf,0.0209668201309
0.00728885577162,0.0131313214171
0.00891340721434,0.0179754253136
0.00882720290427,0.0250273166633
0.0511140816788,0.0963646457852
0.0160723195663,0.0274176976472
0.00778820271078,0.023734677608
-inf,0.0474430468159
0.0246824301757,0.0634794882568
0.00783765633065,0.0140534987953
0.0293271882585,0.0511078517695
0.00986427071731,0.0251402023695
0.0113064959691,0.0173817627386
0.0233038010214,0.0580118463732
0.0121771007103,0.0201396196703
0.1296135965,0.222324738033
-inf,0.325597100979
0.0112309874627,0.0254051252228
0.0329100960812,0.0576341021685
0.0585357292704,0.0986138992409
0.0819626616754,0.173073534736
0.00532784799405,0.012168590512
0.00800021257465,0.0197342562256
0.0152936135378,0.0424379337199
0.00487063024249,0.0178035027472
0.0133716286643,0.0258270102058
0.0119389564022,0.0284815608344
-inf,0.0371033310092
0.0186430202672,0.0364538039391
0.0253147534037,0.0648559852621
0.0357763906608,0.0631087227849
0.00359611519108,0.0114893642998
0.00642834105882,0.0161923414962
0.0167456213133,0.0297475449155
0.0365026516488,0.0545888594539
-inf,0.0236732804361
0.00983504883183,0.0214719803415
0.0535251471307,0.110844918127
-inf,0.0250607698378
0.00230545127317,0.019295528553
0.0207799029851,0.0444711897516
0.0403975394472,0.0569633027085
0.00264258817001,0.00609174172068
0.0049134745798,0.0110644998875
0.00600043968712,0.0101257821354
0.00298804537442,0.0109661711143
0.00820977261233,0.0193138232699
0.0174119952412,0.029453454512
0.0653788619991,0.111135214448
0.0679445205277,0.118560164456
0.117434016579,0.186508405362
0.00316606327378,0.00998020139856
0.0117920355241,0.020941907786
0.0149566572067,0.0254187371492
0.0177935226155,0.0302665837138
0.024468486981,0.0518251483824
0.0241109155031,0.0512190053818
0.0,0.0132089329858
0.0201484479577,0.027118112151
0.0194505069905,0.0321360180475
0.0214874520657,0.0397801215475
0.0168072432129,0.0336786373268
0.0195184872025,inf
0.0108923124067,0.0260625091028
0.0423449090198,0.067412818904
0.00605367857273,0.0125151788611
0.0177636700233,0.0346966751572
0.0115376596335,0.028372011865
0.00515104407665,0.00925284943246
0.0128969479298,0.0182972440692
-inf,0.0283065012562
0.00984727685564,0.0246197507976
0.0139163403033,0.0295659794947
0.0475201470559,0.10272551916
0.0266005774628,0.0468524691006
0.0589769297974,0.106386964627
0.0730649653194,0.14190012895
0.00679925748498,0.0206514654609
0.0559967342672,0.110769861275
0.111763734736,0.204165144689
0.180329737502,0.356660611858
0.1596438192,0.379469299909
0.119062011759,0.260468116429
0.0869696301897,0.15361917945
0.000796588842442,inf
0.00886386253675,0.0150604072806
0.0193376000683,0.0342268404988
0.00116799386254,0.00414046189285
0.00265780648439,0.00755921966506
0.0052939011993,0.00887219507379
