min.log.penalty,max.log.penalty
0.0380900338051,0.0564400747115
0.136935122254,0.319105022212
0.120423146142,0.205607212087
0.0462399947044,0.114606910411
0.0571467758987,0.0846006036319
0.00472502670828,0.00787646900539
-inf,0.0615429118982
0.0483863296189,0.0712486099576
0.090817687685,0.249377092393
0.0353115498983,0.0867736871471
0.022804594451,0.0363227009101
0.00305381209861,0.00619613567507
0.0727575389805,0.121831701334
0.0109325401784,0.0198630012495
0.00453193234672,0.0101983515721
-inf,0.019117551949
0.184928067274,0.302478008763
0.00112676015968,0.00241553043781
0.0182279000296,0.0463209412694
0.00530556628445,0.0101857338071
0.0730358068228,0.119343319726
0.0280028084428,0.0746656427585
-inf,0.122850373076
0.0201472819332,0.0501310245267
0.0490152339569,0.0804931991881
0.00679957875374,0.011827524978
0.0532796727957,0.122865267063
0.0103169260824,0.015244951011
0.0178501738468,0.0429792246649
0.0105032415777,0.0166685475768
0.00818799092492,0.0142511993466
-inf,0.122741080105
0.0077700424258,0.0165891632637
0.0166489067021,0.0287601467695
0.0291116872205,0.0486845336077
0.114812857775,0.239964743156
0.00608217304755,0.0122112402054
0.0169586235439,0.0375018429333
0.029036541481,0.0754697910104
0.00660896557813,0.0199790465955
0.0224247757285,0.0410240895078
0.00200061014023,0.00488258746968
-inf,0.0466556057414
0.133348133042,0.249190246395
0.00335170355169,0.00881892071926
0.00375568331543,0.0067789941916
0.0276681439396,0.0678305532592
0.0141350187623,0.0311454163818
0.0539466417388,0.0918067722545
0.0810283938319,0.119361885959
-inf,0.0123264177917
0.0785968657746,0.156794007256
0.000785628927782,0.00202612456573
-inf,0.0704736595335
0.0282427933197,0.143387479155
0.0606087538547,0.124288458478
0.127758341018,0.177929655493
0.209041353506,0.367277260471
0.134730510434,0.256324721886
0.00431840708776,0.00678251590326
0.0790328567346,0.208096187424
0.0912890669583,0.191782428956
0.0829951333003,0.13494086226
0.0842664087073,0.141838090854
0.0686569483678,0.11869575436
0.0477567006582,0.0756342897343
0.030281330863,0.0713819025244
0.130870064632,0.218455182405
0.0520981835992,0.084645612159
0.612352322689,1.0
0.0470469053667,0.0962438412743
0.0348168767175,0.0715017330036
0.0196869430812,0.157758957922
0.147289867139,0.19393145698
0.478817876972,0.763249299083
0.05132391692,0.0917515847247
0.0,0.000373239056876
0.235995938601,inf
0.137441736095,0.300629254798
0.0168986483004,0.0267026054664
0.0119933708356,0.0220442029923
0.183707855217,0.342075801951
0.164268823823,0.370226659947
0.0880553020723,0.139353221265
0.000256253107336,0.000500620650119
-inf,0.0307173718904
0.0124749320441,0.0286518038619
0.127084104818,0.253055328137
0.00509550914222,0.0112475105863
0.0103415974586,0.0179783777211
0.0438734015863,0.0783510004871
0.00788028390972,0.0154943469147
0.00471661099588,0.0128653104731
0.0375888880413,0.0735275152251
0.000540718645034,0.0013169816236
0.00738932400226,0.0149394470626
0.00200692302265,0.00530128824952
0.0100211021169,0.0222179682725
0.0469419636994,0.0824485818318
0.00319554124736,inf
0.0438820936434,0.0693282487092
0.0282764010578,0.048369109883
0.0105755221074,0.0211438867041
0.0329109160178,0.0685683587869
0.0355085277869,0.0533197874807
0.0254791555521,0.045654812087
0.0178669748118,0.0262670965946
0.0123745571348,0.0173098216249
0.00626038822466,0.0166636691053
0.0399670121518,0.0657906502697
0.0139181855202,inf
0.0235038374816,0.0457491188137
0.0411847970322,0.0685789660112
0.0164362841934,0.0480028633623
0.0201085782994,0.0597329511426
0.0024451747579,0.00685766122484
0.0148459210629,0.0278936311062
0.0254346098255,0.0416803060292
0.00276195236646,0.00513483516223
0.0473430683031,0.117401410112
0.0901513935205,0.142272430013
0.0371109064629,0.0698219278469
0.0095215045208,0.0147562615062
0.0209102830686,0.0354493544363
0.0343103750591,0.0718820300945
0.0301400970467,0.050395581485
0.0364073059485,0.119769294412
0.0102697620688,0.0170729964761
0.0188356535621,0.0381470450586
0.00383765150947,0.0125044840164
0.0197021567528,0.0333133560935
0.0820058730906,0.221935863714
0.0686730170714,0.130684785922
0.0345300929736,0.111645066429
0.103357980527,0.183943184564
0.236275107038,0.386181857045
0.0212371858628,0.0407385528115
