min.log.penalty,max.log.penalty
0.137116296781,0.202454301645
0.0425042488234,0.0988577430829
0.279491205089,0.476506642396
0.0802779916204,0.197893610735
0.291815891113,0.430990179963
0.223895090769,0.361176542419
-inf,0.302383810109
0.114675566532,0.168391702314
0.0248446837515,0.0679968331247
0.0871372743491,0.212633278418
0.0818260607328,0.129456121742
0.0704950914062,0.134352565629
0.220309118419,0.368053153295
0.200568868036,0.358412094996
0.207142321165,0.444424164741
-inf,0.283628712454
0.29175701405,0.476788402608
0.183910313888,0.337692921208
0.115143787255,0.288636483612
0.151332655569,0.28043423024
0.237742085107,0.387619408776
0.0928287827917,0.245233772266
-inf,0.261971690976
0.128584479822,0.31606809218
0.123293726364,0.201800122691
0.0347862310397,0.0590204251781
0.0585665040832,0.13444622094
0.232836083849,0.339751889958
0.025168111679,0.0597736810237
0.0953715211792,0.149220098178
0.118551128201,0.202098572747
-inf,0.105277341221
0.100661485758,0.209112476062
0.244379277669,0.417824658991
0.382277420694,0.635679038654
0.335578537243,0.700043756043
0.182061654769,0.353810354616
0.201656764224,0.440093344972
0.177123557407,0.456357448261
0.17676314728,0.513231399314
0.304147162578,0.551820053636
0.236589350305,0.518911293965
-inf,0.492108157703
0.227606450947,0.424706440103
0.0604572091521,0.148200368423
0.151031370867,0.260518693758
0.0687270373802,0.166994988987
0.0485357538375,0.105262864687
0.131719085214,0.223444856142
0.0514550252741,0.0756664675951
-inf,0.225736344982
0.0671082582354,0.133509471652
0.0667122593807,0.135660024091
-inf,0.0979976985662
0.0131765120432,0.0660565133244
0.177452695424,0.362614191873
0.252322110161,0.351083709218
0.221061086645,0.388052506692
0.319185383619,0.606352611404
0.202236375264,0.307522213869
0.166242957009,0.436281804087
0.284807943401,0.596897949235
0.342141296807,0.55521008674
0.250216933494,0.420320513593
0.32519319566,0.560768434546
0.286878673993,0.452892166059
0.133562996062,0.312378559231
0.151061511238,0.251830201339
0.0689698217773,0.111707748394
0.164936619699,0.269268641958
0.214642488686,0.437118158448
0.0742915988838,0.151632006871
0.0154323201502,0.121325703727
0.171754216806,0.225985260816
0.118951013869,0.189540844956
0.179744260971,0.320181943817
0.0760167333491,0.144475011659
0.18636923296,inf
0.158823280205,0.346812097111
0.205591908955,0.322004922461
0.324832425761,0.587948800741
0.288106298212,0.535899895863
0.13525615384,0.304391929682
0.247711368699,0.391334262527
0.377408483368,0.514927735907
-inf,0.575349593918
0.0909901098991,0.205168615181
0.216929333454,0.431244599841
0.0635612205412,0.134512377104
0.126455763012,0.216228737628
0.183735833936,0.326760145647
0.149848314556,0.287386970689
0.0699406125059,0.180991003492
0.226718650892,0.441105329076
0.0895953208825,0.162403070069
0.141521898539,0.27843011098
0.0692268032234,0.163394328077
0.102424072488,0.222117878531
0.177483341783,0.310544204301
0.208808219008,inf
0.197724500212,0.311298534539
0.200001328825,0.340055175092
0.184180038475,0.361280646998
0.16306217932,0.33751888558
0.237738769783,0.355606408332
0.190495858976,0.338913738395
0.253600718349,0.370120888639
0.203265463902,0.281699849236
0.133726059332,0.342127222906
0.217022388282,0.355796777698
0.189854198993,inf
0.273714353114,0.528269554183
0.212923053832,0.353128250763
0.143878739708,0.413379501693
0.156468874316,0.458538473883
0.124432391853,0.316416856787
0.17760325335,0.329442510619
0.156033170052,0.254087800594
0.244022267605,0.426308626719
0.128706623989,0.317491244066
0.283162454057,0.446114763478
0.235586457381,0.440934967967
0.160239077156,0.244653465128
0.158047932136,0.265793733207
0.124864537293,0.259949075594
0.214337156259,0.356417355224
0.127302962307,0.415473341911
0.203950307829,0.333807886109
