min.log.penalty,max.log.penalty
0.450273681667,0.700248468823
0.387527049814,1.0
0.365102052068,0.674825795303
0.281944104073,0.803915813046
0.389400759001,0.610541860421
0.425546199928,0.732021458249
-inf,0.590142887147
0.334114427485,0.525428582369
0.119780708979,0.457011251174
0.209763383045,0.618884030096
0.323135742113,0.554497315919
0.280434890966,0.601800314951
0.40576200174,0.727694963165
0.312519624099,0.616926785642
0.209629718211,0.53484518156
-inf,0.53231419307
0.311791164859,0.556633855056
0.294005750985,0.601965631489
0.289265846861,0.83707567334
0.242978149599,0.513637536035
0.351712391288,0.620268672076
0.14062948986,0.493484223943
-inf,0.675129087173
0.208377875092,0.620523917188
0.296604468225,0.532776957841
0.334456210536,0.619318460394
0.187634329099,0.527034138869
0.250770008046,0.400028209738
0.160844325162,0.484303421709
0.279784106339,0.479714538115
0.294049853037,0.553642876928
-inf,0.564405295672
0.260143106276,0.620474739893
0.366267004023,0.678942807427
0.336929435225,0.609504186583
0.248204304599,0.598437757564
0.301337621493,0.655685607837
0.152329734607,0.420262147789
0.10333381011,0.383326553498
0.0997223843694,0.430918042191
0.193679437437,0.411875159116
0.12687576457,0.366901343083
-inf,0.322349524871
0.101875256039,0.254409309022
0.196836461417,0.590381760428
0.255783741433,0.495064244318
0.133868967034,0.431519462583
0.174329238727,0.464961656763
0.291787958587,0.546721539974
0.256037624854,0.411499961093
-inf,0.530572903323
0.274057814632,0.618782107254
0.186873996257,0.456817423892
-inf,0.643200238199
0.0545389452392,0.572035266632
0.209010185614,0.504607385979
0.231932546579,0.351785262616
0.120742718628,0.268056377869
0.29625576454,0.629616546286
0.137008543237,0.24700272379
0.202636368663,0.652451492569
0.240666988367,0.585775121511
0.120454380075,0.241715587388
0.182654135853,0.357318443484
0.191562422338,0.384134434987
0.2833545755,0.490310795161
0.0452483175425,0.205259914843
0.188924065824,0.364501596782
0.142007103024,0.276047167357
0.221595935598,0.408756964693
0.185790772731,0.455346780756
0.188289529339,0.461666779387
0.0,0.510045409616
0.378314086458,0.521225062407
0.250952620363,0.44396832964
0.134172132724,0.297034814607
0.113518357884,0.282656474655
0.154501011376,inf
0.185212093316,0.492357298988
0.188410655949,0.337152305449
0.215504262241,0.450222777329
0.302925695321,0.627348137048
0.0772613989759,0.26675281996
0.145009764991,0.27214759848
0.423672585501,0.605114002949
-inf,0.459649580073
0.105314540214,0.330685934986
0.201088081395,0.473133252278
0.120976218719,0.338960354791
0.225976938957,0.439143189635
0.288285100903,0.570519319602
0.136071512609,0.329140817837
0.0823696717017,0.331111913596
0.129737493869,0.322647858375
0.228980429494,0.475441910658
0.0293377915912,0.129564855979
