min.log.penalty,max.log.penalty
0.394386218308,0.402322476371
0.145947100449,0.27773515779
0.430047136299,0.439617165133
0.478399382008,0.569147834436
0.119080224298,0.210576245876
0.464999220009,0.494756056622
-inf,0.554605228602
0.459698559271,0.479949637069
0.148297072449,0.290323753085
0.376387641542,0.399649793033
0.385575181174,0.399962376178
0.556693677188,0.683741239267
0.536421336194,0.616867958227
0.237888388473,0.318624148559
0.637346175444,0.890377578374
-inf,0.393837734209
0.294870442854,0.343762449759
0.555409648186,0.671597177363
0.16096759323,0.308858332407
0.35428277217,0.383318428704
0.428168539851,0.435543004592
0.341477204257,0.379410325935
-inf,0.452079779872
0.28693627398,0.360446180166
0.532114053379,0.605757964194
0.285012561378,0.337096537706
0.437010005314,0.46362704702
0.529412099729,0.581276659047
0.0757920494519,0.242344891364
0.507599858285,0.559061107009
0.22638963061,0.30996465127
-inf,0.422256589033
0.395507611407,0.406581109965
0.299423174755,0.365353580402
0.33665878738,0.381084873875
0.364845698454,0.391565601748
0.0292616695589,0.178560247178
0.44093743682,0.469867802094
0.376689802011,0.391791156072
0.292930640142,0.355107650331
0.544138999069,0.648106399452
0.345580372146,0.378045096823
-inf,0.447242267235
0.598994550474,0.757064590841
0.240464896959,0.351399553167
0.561509054756,0.666662168096
0.158088683771,0.278240970492
0.442360756237,0.472629030308
0.592422921289,0.71496553592
0.211138924136,0.306236971719
-inf,0.595111784942
0.453215456688,0.489580714732
0.441784803392,0.467952414893
-inf,0.298704075085
0.382231486449,0.402815531977
0.34807921651,0.379075186352
0.59499214082,0.664871369451
0.274799401919,0.321650207298
0.255456333123,0.348380360398
0.379346559494,0.388319141587
0.285910383469,0.35497074399
0.694892254752,1.0
0.400083201831,0.407776324014
0.589165673325,0.706574708966
0.414178314878,0.415232803026
0.613479037145,0.727491303661
0.491310921301,0.591518413505
0.355452387279,0.385189347079
0.315011883104,0.360946759685
0.30086121472,0.371996342157
0.360442774272,0.390446728346
0.420539398095,0.424775019327
0.296763857689,0.358605420246
0.576795709227,0.627422362623
0.417928891593,0.418793809164
0.46259006917,0.498626476508
0.433745013702,0.449304122844
0.139712466587,inf
0.427862979683,0.441347542263
0.476285778753,0.510157157409
0.343616940827,0.382789621596
0.457658089123,0.493083569313
0.118305368098,0.265826834397
0.408396676095,0.410960293662
0.362904656648,0.385733085239
-inf,0.781830458569
0.2731668797,0.328563424027
0.57848507279,0.738557851947
0.483256518753,0.557824655557
0.482378156979,0.529172103756
0.293815330141,0.344251325312
0.482730567433,0.543552916562
0.495764811312,0.621693445171
0.325657857719,0.372131830656
0.294822297876,0.3564229788
0.289534741597,0.345657020438
0.071843737214,0.252430792064
0.349004723333,0.391375327421
0.512571381406,0.584624645173
0.181149230126,inf
0.315650276277,0.348181999379
0.133583604276,0.254020509294
0.0888080722409,0.260998174755
0.520949508675,0.632738962273
0.256359336475,0.301199643026
0.45523163354,0.485432585975
0.269153392506,0.338693447953
0.454208081218,0.468770645477
0.493204102843,0.612799533414
0.264289641469,0.326795234149
0.147147675786,inf
0.265437367551,0.35043738279
0.0324457683644,0.181957071643
0.548139932044,0.79479625332
0.460384971108,0.545170060401
0.170674003507,0.323589686447
0.381459370236,0.39693221874
0.426479058439,0.432768590942
0.472079301763,0.51362132319
0.147557352465,0.296598457921
0.318364787614,0.354675883546
0.0805015807214,0.24459695214
0.428028059557,0.434116627436
0.465262947766,0.498528716746
0.297684660249,0.366561425434
0.28789017443,0.364189983169
0.467103660322,0.581731500616
0.4687204464,0.501990470381
0.286851430547,0.340471191142
0.112534913211,0.29535724571
0.361893274321,0.384150730451
0.430473038831,0.454244138876
0.234877953645,0.35173168256
0.466752386583,0.577711353898
0.496568850125,0.558768971841
0.325857943049,0.384018933249
0.411637020995,0.414035686954
0.486233802106,0.546191377814
0.367876725069,0.388513629025
0.0492723702047,0.206249518603
0.182775241158,0.292225437407
0.29101086172,0.360234189121
0.349105346624,0.383042873125
0.351954243418,inf
0.45268301995,0.464226403746
0.533615056525,0.632933864718
0.622436899498,0.752811862495
0.455583057636,0.493255777053
0.180195088744,0.30914232554
0.194555844815,0.27648562102
0.343508713556,0.376860694999
0.266874082239,0.33892202362
0.49714129386,0.606265272003
0.41566989329,0.416039829776
0.643104293986,0.766462486402
0.39782961812,0.407181471037
0.336636911648,0.37001758651
0.118000717873,0.22989941363
0.464126140096,0.48804614941
0.496479104241,0.584791192567
0.517674231225,0.64868616314
0.419642532557,0.423280456868
0.625203065741,0.862305719778
0.448354655476,0.473754106021
0.457699548397,0.526892255207
0.505373160238,0.548485631456
0.420239769134,0.422426053406
0.0,0.144228413584
0.524713336335,0.611745896496
0.420078895506,0.422755613793
0.317203690571,0.381348735584
0.186882386989,0.288977975062
0.300397800246,0.341876342127
0.465649982447,0.506012945126
0.429008610956,0.443672192844
0.607982465032,0.742584169091
0.300067908879,0.353507317157
0.422028261109,0.430143049173
0.32646620338,0.360165779859
0.226647189456,0.321225811433
0.304469296521,0.352479122775
0.432318083489,0.447888910221
0.492614505301,0.615740162434
0.385012996993,0.400171612519
0.231602782113,0.334761024949
0.533172333063,0.603441275595
0.235503764962,0.311080971335
0.432471586442,0.446704213958
0.107948096723,0.272761169877
0.444601954694,0.467465636836
0.0665376755404,inf
0.420819684888,0.425380671775
0.544296312647,0.670619375789
0.0851893958532,0.3169223688
-inf,0.303879029513
0.403137523042,0.41003439611
0.3698387508,0.387744735703
0.312863516224,0.35770291868
0.469845731757,0.529613826502
0.505327965984,0.599507839503
