min.log.penalty,max.log.penalty
0.162201101561,0.242013109208
0.0375416855448,0.0943246839768
0.364390687719,0.624982408122
0.0,0.00772354101049
0.154433523543,0.230604539351
0.601927741755,0.974258115562
-inf,0.242099523042
0.089454576316,0.133831698383
0.0319515057292,0.0966428062967
0.406646030696,1.0
0.0891606039391,0.144138590696
0.0872936032946,0.171161005379
0.262353077775,0.441840136881
0.149785723151,0.271821207476
0.161147890765,0.351795068035
-inf,0.152277584405
0.090915548247,0.151919819428
0.071509033292,0.135716357362
0.0242140958364,0.0686462389915
0.151306480255,0.284896003863
0.147732812788,0.244195612905
0.103152878815,0.281191303339
-inf,0.269961841641
0.138590953426,0.348375185067
0.157099439013,0.260500636448
0.110251748071,0.190768113249
0.0250991282071,0.0644572765226
0.126653365226,0.187235535956
0.0272275957326,0.0719399061762
0.113134093834,0.179998707375
0.0831653769151,0.145497850098
-inf,0.436145161069
0.00637942688083,0.0189329696819
0.268955983178,0.46359772287
0.0432240668813,0.0753712488669
0.0804539669854,0.173562133202
0.0666541166934,0.13451053385
0.0820099855861,0.185217625633
0.16653991307,0.437421987052
0.0872972238941,0.263515641796
0.0549335923584,0.103961592174
0.156786853801,0.350182848047
-inf,0.452041606764
0.164732668979,0.311960347304
0.0858628257397,0.218161734169
0.19506380021,0.340307598589
0.0903192076514,0.227027741553
0.0894048386483,0.200094591582
0.127002798956,0.219125625584
0.319682906108,0.472632099821
-inf,0.342332455223
0.0224992993756,0.0499831050226
0.108604222147,0.226322797288
-inf,0.440836901276
0.015471020028,0.0988111467773
0.166310828404,0.3453619387
0.552206097049,0.77042214109
0.145690843259,0.259736553725
0.0639277266635,0.126187727057
0.0171855080647,0.0288772613397
0.0469242132166,0.131715608342
0.105684020457,0.227273868539
0.0860593049914,0.142937722816
0.147058254205,0.250621673628
0.269748347193,0.468986224645
0.112276070637,0.180302775162
0.0371504007156,0.0939508344595
0.27878134444,0.468283834344
0.0470535117784,0.0794841680194
0.195545458558,0.322585477048
0.211881864627,0.436975672061
0.0466084389205,0.100628005238
0.0207412990683,0.199412267606
0.533383839532,0.703478501073
0.242537690362,0.389615594777
0.147330534213,0.26657124606
0.360419261182,0.68981637323
0.15524869891,inf
0.085530215505,0.193015957071
0.0694085704289,0.111697674038
0.19254084342,0.352777198566
0.156240208218,0.295159565431
0.140299204109,0.32235329907
0.0887083197863,0.143200723452
0.691576333367,0.945502464854
-inf,0.142443849436
0.0155784764567,0.0417454133167
0.0780980423208,0.160468082534
0.13590345488,0.293530214675
0.117213596642,0.20417795479
0.123260057801,0.223319965364
0.0621978338233,0.12413045084
0.270021309255,0.707223212106
0.100433369149,0.200394731557
0.144275053763,0.265821586302
0.389067860306,0.770593208808
0.0784317600351,0.192316003446
0.0566223712185,0.12896229231
0.158145551573,0.280671019817
0.110345685773,inf
0.211277139183,0.335673279686
0.0348996180962,0.063031638286
0.0197589804819,0.0438285755792
0.10458286236,0.222124106622
0.173699405425,0.262436191388
0.218768349569,0.393334569624
0.13830176705,0.204272085656
0.199528159386,0.278560340761
0.0369566897789,0.102772286093
0.216341737736,0.358061471362
0.12635265037,inf
0.228380221837,0.445688757437
0.0736815807849,0.125673743284
0.0593070238107,0.180281354199
0.0627603383407,0.194110156864
0.142281251509,0.369965198619
0.181781561919,0.341713243771
0.0407226401127,0.0696287304099
0.188499909033,0.333257223214
0.125833897703,0.318159276625
0.271966934295,0.431518512765
0.115549454304,0.220869110859
0.0542795597585,0.0856538511312
0.0486928925334,0.0854850415832
0.0874083505229,0.187685646071
