min.log.penalty,max.log.penalty
2.3959746004619,Inf
2.01889940736956,Inf
2.94034763790187,3.25684068903683
2.6879296668891,Inf
3.0382724092077,Inf
2.40264398583786,Inf
2.41714746804145,Inf
2.5257253672979,5.63250296321928
4.12325998660054,Inf
-Inf,4.19838311379937
4.16218155957014,Inf
-Inf,5.05693558488179
4.93717813698911,5.33296175150023
4.63459445574527,Inf
-Inf,3.62496302526964
4.47520034651346,Inf
4.18281261862382,Inf
4.55985829498686,Inf
4.52838178967344,Inf
-Inf,4.34196932964021
4.53836889983839,5.75955021774638
4.31411391553769,7.57350853477214
4.29472110745679,5.16982413740168
-Inf,7.25152802563665
3.37034617269309,3.56544916111312
-Inf,3.56536883668723
4.13138253117965,Inf
-Inf,3.80227718734442
4.21406837689475,Inf
-Inf,4.31537789574494
3.82121204971824,Inf
-Inf,5.80450536328885
-Inf,3.95460820038432
5.73014576910533,Inf
-Inf,3.55289897494744
3.28782189253446,Inf
2.84065578807654,2.9176663625105
-Inf,3.44485224330353
-Inf,7.18909393508701
4.90352096865835,5.86880855954575
-Inf,3.6225854831194
