min.log.penalty,max.log.penalty
0.127166566727,0.206846734696
0.0638617963815,0.201654007935
0.0888418691259,0.179688694665
0.238355048727,0.646296074007
0.57218471365,0.864180273119
0.27923770546,0.475009828153
-inf,0.524890288101
0.268188048362,0.412582182917
0.163089161802,0.516103473269
0.076658826083,0.244743559058
0.104003103375,0.187858501749
0.092805877679,0.213159879944
0.105597498624,0.203264430065
0.101071532464,0.212122857712
0.0888392836368,0.236468786359
-inf,0.37471062156
0.440118987947,0.744643494489
0.382969017276,0.736702524312
0.165737114003,0.475816569007
0.173952240324,0.356517801579
0.169999931125,0.302414811861
0.0521974129888,0.203638372558
-inf,0.134881151153
0.0345748923324,0.143364325646
0.0780098785393,0.153179594761
0.0637333297083,0.136052886305
0.0819479587184,0.240025220096
0.203858833537,0.315856846446
0.295377753793,0.756842601224
0.481652368173,0.776252022436
0.367188245065,0.654207398178
-inf,0.694785924375
0.242557444546,0.547058490146
0.200253216328,0.370801417566
0.127624646295,0.238762092585
0.109547989209,0.272007715281
0.107440633689,0.246568387051
0.0887984989326,0.241133958851
0.0924635124758,0.301354751377
0.117292472751,0.416779340072
0.239174468572,0.466546624775
0.230763666696,0.55392137041
-inf,0.629422553078
0.151702132071,0.317746315916
0.0517687799956,0.185031397456
0.115749942473,0.228690368746
0.0,0.0572470969209
0.053539291465,0.162934030208
0.101598634726,0.200235935482
0.149022115907,0.238004507363
-inf,0.507256460832
0.223677210236,0.484665870861
0.288627277623,0.628376496312
-inf,0.91180864853
0.167230708544,1.0
